path,sentence
wav/griots-r26-7-Tx@SCN20g-332.962-335.516.wav,A BƐ KOMI I N'A FƆ FAAMA
wav/griots-r26-7-Tx@SCN20g-335.543-338.817.wav,FAAMA ƐƐ FAAMA YƐRƐ
wav/griots-r26-7-Tx@SCN20g-339.707-342.623.wav,FAAMA MANA FILI
wav/griots-r26-7-Tx@SCN20g-343.46-345.015.wav,MƆGƆ MIN BƐ SE KA FAAMA BƆ FILI KƆNƆ
wav/griots-r26-7-Tx@SCN20g-345.484-346.914.wav,A MA CA DƐƐ
wav/griots-r26-7-Tx@SCN20g-348.991-352.371.wav,A BƐNA A YE KO E B'A NƆ FƐ A KA FAAMA YA KƆNƆNA NA
wav/griots-r26-7-Tx@SCN20g-352.781-354.209.wav,WA ƝƐ B'O DƆRƆN DE LA
wav/griots-r26-7-Tx@SCN20g-354.839-357.585.wav,A TƐ SE K'A KUN SIYƐN I YE KƆ
wav/griots-r26-7-Tx@SCN20g-358.41-363.092.wav,O DE KAMAN MƆGOW KA KAN KA MASA E KA DƆGAWU KƐ I KA MASAW KA MƐN I KƆRƆ
wav/griots-r26-7-Tx@SCN20g-363.786-365.066.wav,NI MASA MƐNNA I KƆRƆ DƆRƆN
wav/griots-r26-7-Tx@SCN20g-365.091-368.22.wav,A BƐ KƐ SABABU YE KA KO CAMAN DE DA YƐLƐ I YE
wav/griots-r26-7-Tx@SCN20g-368.304-370.54.wav,I BƐ BAN KOCAMA I BƐ SƆ KO CAMAN MAN
wav/griots-r26-7-Tx@SCN20g-37.667-39.331.wav,KO NE BƐNA YAKA KƆNI ƝINI E FƐ
wav/griots-r26-7-Tx@SCN20g-370.68-372.521.wav,MASA BƐ O BƆ I BOLO
wav/griots-r26-7-Tx@SCN20g-374.139-375.403.wav,MASA BƐ O BƆ I BOLO
wav/griots-r26-7-Tx@SCN20g-376.85-380.578.wav,AN DIƝƐ GƐLƐYAYƆRƆ FƆLƆFƆLƆ Y'O KADIRI DƆW YE 
wav/griots-r26-7-Tx@SCN20g-381.045-382.388.wav,I Y'A FAAMUYA
wav/griots-r26-7-Tx@SCN20g-383.462-387.587.wav,ƐƐ AN YƐRƐ KA MƆGƆ YA KƆNƆNA NA
wav/griots-r26-7-Tx@SCN20g-388.604-390.303.wav,N'I YE JATEMINƐ KƐ
wav/griots-r26-7-Tx@SCN20g-390.334-394.381.wav,ADAMADEN KA ƐƐ SƆRƆ
wav/griots-r26-7-Tx@SCN20g-394.403-397.236.wav,A BƐ I KOMI WUSOFƆLƆ MIN BƐ DIRA A CƐ MAN
wav/griots-r26-7-Tx@SCN20g-397.742-399.487.wav,N'A Y'I BAN OLA
wav/griots-r26-7-Tx@SCN20g-399.58-402.614.wav,ANI MUSO FILANA MIN A YƐRƐ KƐRA MUSO FILANA MIN FƐ
wav/griots-r26-7-Tx@SCN20g-403.963-406.532.wav,O NƆGONNA DƆ KƐRA AN YƐRƐ KƆRƆ DƆ LA
wav/griots-r26-7-Tx@SCN20g-407.555-409.118.wav,A YE KALAN KƐ KA BAN
wav/griots-r26-7-Tx@SCN20g-409.505-410.522.wav,KALANBANNEN
wav/griots-r26-7-Tx@SCN20g-410.613-411.992.wav,A NANA JAMANA KƆNƆ YAN
wav/griots-r26-7-Tx@SCN20g-412.043-413.44.wav,A NANA YANNƆ
wav/griots-r26-7-Tx@SCN20g-413.479-414.873.wav,A BƐNA JIGI DON MINA
wav/griots-r26-7-Tx@SCN20g-415.939-417.637.wav,O Y'A SƆRƆ SE B'A YE
wav/griots-r26-7-Tx@SCN20g-418.638-421.783.wav,BƆN ALE SƆRƆ A NANA TUMAN MIN SE B'A YE
wav/griots-r26-7-Tx@SCN20g-422.391-424.146.wav,MƐ FA TE YEN BA T Ɛ YEN
wav/griots-r26-7-Tx@SCN20g-427.829-428.896.wav,A KƆNƆNAFILILA
wav/griots-r26-7-Tx@SCN20g-429.754-431.18.wav,A YE KUMAN ƝƐFƆ MƆGƆ O MƆGƆ ƝƐNA
wav/griots-r26-7-Tx@SCN20g-431.208-432.792.wav,O Y'A TA KA KƐ BAARAYƆRƆ ƝƐMƆGƆ YE
wav/griots-r26-7-Tx@SCN20g-434.196-436.244.wav,A YE KUMAN ƝƐFƆ MƆGƆ O MƆGƆ ƝƐNA
wav/griots-r26-7-Tx@SCN20g-436.369-437.421.wav,BƐƐ KƆNƆNAFILI LA
wav/griots-r26-7-Tx@SCN20g-437.461-440.134.wav,BƐƐ KO A KO AA KO NIN MA NƆGƆ NIN MA NƆGƆ
wav/griots-r26-7-Tx@SCN20g-44.26-46.26.wav,KO N'I BƐ SE KA YAFA N MAN O KƆNI NA
wav/griots-r26-7-Tx@SCN20g-441.384-442.469.wav,A TORA O DE LA SA
wav/griots-r26-7-Tx@SCN20g-442.99-447.392.wav,KANA YE ALE KA VI LABAN BƐNA CƐN
wav/griots-r26-7-Tx@SCN20g-451.144-452.974.wav,N'I MA MUSO SƆRƆ FO YI TA
wav/griots-r26-7-Tx@SCN20g-454.827-457.422.wav,N'I MA MUSO ƝUMAN SƆRƆ I Y'A JƐ A BƐ
wav/griots-r26-7-Tx@SCN20g-458.502-461.51.wav,A TORA O BOLIBOLI DE LA
wav/griots-r26-7-Tx@SCN20g-46.28-50.1.wav,N KƆNI BƐ O YAFA ƝINI E FƐ N Y'A DABƆ DENW KA SINIƝƐSIGI DE KAMAN
wav/griots-r26-7-Tx@SCN20g-461.75-467.15.wav,KA BƆ DƆRƆN KA TAA BALI BOGOTIGINI DƆ LA
wav/griots-r26-7-Tx@SCN20g-468.807-470.88.wav,O KƐRA MIN SUGUBA KƆNƆ
wav/griots-r26-7-Tx@SCN20g-471.069-473.385.wav,BAMAKƆ SUGUBA KELENKELEN IN KƆNƆ
wav/griots-r26-7-Tx@SCN20g-474.047-475.812.wav,A YE NIN DENNI YE SUGUBA KƆNƆ
wav/griots-r26-7-Tx@SCN20g-476.835-478.811.wav,KƆMI TƆGƆFƆ TAARA SINƆN N BƐ TƆGƆ I YE
wav/griots-r26-7-Tx@SCN20g-483.01-485.57.wav,AA A YE DENNI YƆRƆ MIN NA DƆRƆN
wav/griots-r26-7-Tx@SCN20g-485.619-487.416.wav,A YE FIRƐNFIRƐN A YE MƆBILI JƆ
wav/griots-r26-7-Tx@SCN20g-488.12-489.389.wav,A YE MƆBILI JƆ
wav/griots-r26-7-Tx@SCN20g-489.539-490.675.wav,KA JIGI A SENNA
wav/griots-r26-7-Tx@SCN20g-491.455-494.057.wav,KA TUGU DENNI KƆ
wav/griots-r26-7-Tx@SCN20g-494.487-498.473.wav,O BƐ KA KO N'O DONNA SANI YƆRƆ MIN A FANA BƐ DON YEN N'O DONNA YƆRƆMINA A BƐ DON YEN
wav/griots-r26-7-Tx@SCN20g-498.784-503.1.wav,KA TO O DE LA KA TO O FO K'A YƐRƐ DƆN YƆRƆ BAN A LA
wav/griots-r26-7-Tx@SCN20g-50.785-57.323.wav,AN YE NE YE WAATI KƐ E BOLO NE Y'A YE AN BƐ TO NIN NA TEN HALI AN TƐNA DONDALA SƆRƆ
wav/griots-r26-7-Tx@SCN20g-503.52-507.136.wav,SUGUBA KƆNƆNA NI MEDINAKURA E MA DƆN O KA JAN ƝƆGƆN NA DƆƆNI
wav/griots-r26-7-Tx@SCN20g-510.515-511.969.wav,NI NE Y'O KUMAN IN TƆ FƆ
wav/griots-r26-7-Tx@SCN20g-512.759-513.802.wav,U SERA YEN
wav/griots-r26-7-Tx@SCN20g-515.443-516.4.wav,A YE MUN YE
wav/griots-r26-7-Tx@SCN20g-516.433-517.667.wav,DENNI NANA DON O KA SO KƆNƆ
wav/griots-r26-7-Tx@SCN20g-517.774-520.918.wav,A FANA Y'I JƆ KA MƆGƆ DƆ ƝINIKA
wav/griots-r26-7-Tx@SCN20g-520.95-523.377.wav,A KO NE KO MIN DONNA SO KƆNƆ KO A TƆGƆ YE DI
wav/griots-r26-7-Tx@SCN20g-523.63-525.606.wav,MƆGƆ SƆRƆ LA K' A TƆ FƆ A YE
wav/griots-r26-7-Tx@SCN20g-526.462-527.695.wav,A KO TABARIKALA
wav/griots-r26-7-Tx@SCN20g-528.769-529.4.wav,A TAARA O LA
wav/griots-r26-7-Tx@SCN20g-533.54-536.018.wav,O Y'A SƆRƆ BƐ KARICƐ MIN NA O B'A FƆ O MAN KO IPODURƆMU
wav/griots-r26-7-Tx@SCN20g-536.882-538.678.wav,A TAARA A KA SO
wav/griots-r26-7-Tx@SCN20g-539.723-544.487.wav,A BƐNA DENNNIN YE SƆRƆ COGO DI
wav/griots-r26-7-Tx@SCN20g-544.843-545.878.wav,A KƆNƆNAFILILA
wav/griots-r26-7-Tx@SCN20g-545.929-547.391.wav,A Y' A FƆ A TERIKƐ DƆ ƝƐNA
wav/griots-r26-7-Tx@SCN20g-547.412-549.808.wav,BƆN KOMI A BƐ I N'A FƆ O YE BANDIKƆRƆ YE
wav/griots-r26-7-Tx@SCN20g-549.909-553.215.wav,BANDIKƆRƆ TƐ KO MƆGƆ MIN BƐ NSONYANI KƐ O TƐ
wav/griots-r26-7-Tx@SCN20g-553.726-557.233.wav,BANDI KƆRƆ YE HAKILINA MIN BƐ A TIGILAMƆGƆ LA A BƐ FƐN DILAN N'A YE KƆ
wav/griots-r26-7-Tx@SCN20g-558.02-558.813.wav,A Y'A ƝƐ FƆ O YE
wav/griots-r26-7-Tx@SCN20g-561.143-564.368.wav,KO E T'A K'A DƆN N'A SƆRƆ DENNI BƐ E FƐ NAFOLO UBIYƐN A B'I FƐ
wav/griots-r26-7-Tx@SCN20g-564.407-566.973.wav,A KO PASIKI N'ALE Y'I KUNBƆ DENNINKO IN NA DƆRƆN
wav/griots-r26-7-Tx@SCN20g-567.004-568.17.wav,KO DENNIN BƐ SƆN A LA
wav/griots-r26-7-Tx@SCN20g-569.533-573.556.wav,N' A TUN Y'E KUNBƆ DIJƐLATIGƐ MUSO O MUSO NƆ FƐ O TUN BƐ SƆN A LA
wav/griots-r26-7-Tx@SCN20g-57.47-61.496.wav,A LABAN KƐ N'E TAARA RETIRƐTI LA K'AN TO NIN COGO LA A BƐ GƐLƐYA
wav/griots-r26-7-Tx@SCN20g-573.598-574.641.wav,PASIKI SE TUN B'A YE
wav/griots-r26-7-Tx@SCN20g-574.991-576.197.wav,A NANA NI SE DE YE
wav/griots-r26-7-Tx@SCN20g-576.732-578.948.wav,ALE DUN MAKO BƐ MUSO LA MUSO MIN B'ALE FƐ
wav/griots-r26-7-Tx@SCN20g-579.56-580.641.wav,YARƆ O KO MA NƆGƆ DƐƐ
wav/griots-r26-7-Tx@SCN20g-584.456-587.961.wav,A KA GARIDIYƐN A NA KA GARIDIYƐN FILA DE TUN BƐ SI SOSO DU KƆNƆ
wav/griots-r26-7-Tx@SCN20g-588.626-591.31.wav,A KO GARIDIYƐN MAN KO A YE WARI DI O MAN
wav/griots-r26-7-Tx@SCN20g-591.667-594.641.wav,FINI MIN B'O LA K'O KA DƆ ƝINI A YE KƆ
wav/griots-r26-7-Tx@SCN20g-597.141-598.782.wav,O TƐMƐNEN BANNA
wav/griots-r26-7-Tx@SCN20g-598.813-601.155.wav,A B'O ƝƐNA KO A BƐNA YUGUYUGU NINNU SAN KA D'ALE DE MAN
wav/griots-r26-7-Tx@SCN20g-6.552-7.922.wav,A YA LAJƐ KA LAJƐ
wav/griots-r26-7-Tx@SCN20g-601.796-604.463.wav,O ƝƐ AN BƐ N'A CI KA TAA SO
wav/griots-r26-7-Tx@SCN20g-604.615-606.979.wav,O TAARA YUGUYUGU NINNU SAN KANA N'O YE
wav/griots-r26-7-Tx@SCN20g-607.184-609.458.wav,A YE TAMASIYƐN D'A MAN KƆ
wav/griots-r26-7-Tx@SCN20g-613.244-615.163.wav,N'A BƆRA BAARA YƆRƆ LA KA NA
wav/griots-r26-7-Tx@SCN20g-615.314-616.676.wav,N'A YE MƆBILI JƆ KA BAN
wav/griots-r26-7-Tx@SCN20g-617.593-619.082.wav,A BƐ NINNU DE DON
wav/griots-r26-7-Tx@SCN20g-619.862-622.427.wav,N'A YE NUNNU DON GARIDIYƐN BƐ KƆNƆNA FILI O DABALI BƐ BAN A LA
wav/griots-r26-7-Tx@SCN20g-62.53-64.285.wav,Ɔ YAN N'A KA SE O MAN
wav/griots-r26-7-Tx@SCN20g-622.59-625.623.wav,O DABALI BANNA LA KƆ
wav/griots-r26-7-Tx@SCN20g-625.673-629.53.wav,A BƐ NINNU DON KA TAKISI TA KA TA DENNIN NINNU KA SO
wav/griots-r26-7-Tx@SCN20g-629.584-632.035.wav,N'A SURUNYANA DENNIN NINNU KA KARE LA
wav/griots-r26-7-Tx@SCN20g-632.086-632.885.wav,A BƐ JIGI
wav/griots-r26-7-Tx@SCN20g-635.551-637.829.wav,A NANA JIJA FO KA DENNIN NIN YE
wav/griots-r26-7-Tx@SCN20g-638.442-640.1.wav,MƐ NI ALA BE KO MIN NA O DE TƐ CƐN MƐNƐ
wav/griots-r26-7-Tx@SCN20g-64.482-69.037.wav,NE Y'A YE NE YAAMARUYA ƝINI N BANGE BAAW FƐ
wav/griots-r26-7-Tx@SCN20g-640.135-642.348.wav,N'O TƐ CƐN YƐRƐYƐRƐ LA
wav/griots-r26-7-Tx@SCN20g-642.436-644.118.wav,A TUN A TƐ DENNIN SƆRƆ
wav/griots-r26-7-Tx@SCN20g-69.319-72.42.wav,N GƐRƐ LA U LA K'A ƝƐFƆ N BA ƝƐNƐ PASIKI N BA BƐ YEN
wav/griots-r26-7-Tx@SCN20g-7.937-9.287.wav,A ƝƐ B'A TƆGƆ DE SƐBƐNNEN N'A KƆNƆ
wav/griots-r26-7-Tx@SCN20g-72.499-73.955.wav,KO N Y'A ƝƐFƆ N BA ƝƐNƐ
wav/griots-r26-7-Tx@SCN20g-74.076-76.499.wav,TƐMƐSIRA BA DE YE TƐMƐSIRA IN FƆ A YE
wav/griots-r26-7-Tx@SCN20g-80.046-81.431.wav,A LE TUN B'A FƐ K'A FURU SA
wav/griots-r26-7-Tx@SCN20g-81.501-83.183.wav,U KO FURU SA TƐ U FƐ YEN
wav/griots-r26-7-Tx@SCN20g-83.247-91.471.wav,PASIKI N'A MA ƝƐ DEZA KO FURUSIRIRA FƐN DE LA EE BULON KƆNƆ
wav/griots-r26-7-Tx@SCN20g-91.545-95.535.wav,KO FURUSIRIRA BULON KƆNƆ CƐKƆRƆBA KA LAADA KƆNƆ
wav/griots-r26-7-Tx@SCN20g-96.06-97.94.wav,DƆNKI N'A BƐ MIN KƐ A B'O KƐ
wav/griots-r26-7-Tx@SCN20g-97.967-99.387.wav,FURUSAKOKUMAN TƐ YEN
wav/griots-r26-7-Tx@SCN20g-99.976-101.828.wav,ƆN ALA Y'A KƐ
wav/griots-r27-2-Tx-@ND-0.72-6.037.wav,KUMADEN KA KUMAN DƆW A BƐ KOW KOFƆ
wav/griots-r27-2-Tx-@ND-101.918-103.423.wav,MƆGƆ SI T'O DƆN NI ALA TƐ
wav/griots-r27-2-Tx-@ND-105.568-106.199.wav,CƐ YE DƆƆNI YE
wav/griots-r27-2-Tx-@ND-106.549-107.715.wav,O KƆRƆ YE KO NE DƆƆNI KƐLA YE
wav/griots-r27-2-Tx-@ND-108.851-111.391.wav,AN BƐ DƆ TƐMƐ TƆ YE KA FƆ AAA KO KARISA YE CƐ YE
wav/griots-r27-2-Tx-@ND-11.04-12.769.wav,PARƐZANPU E SIGILEN FILƐ NE KƐRƐ FƐ
wav/griots-r27-2-Tx-@ND-111.73-113.336.wav,MƐ AN MINNU BƐ K'O FƆ AN YƐRƐW TƐ MUSO YE O 
wav/griots-r27-2-Tx-@ND-113.73-119.811.wav,MƐ PISI KEE DƆƆNI MIN B'A LA A BƐ KA BAARA KƐ NI DƆƆNI MIN YE O DE KAMAN AN KO KO CƐ DO
wav/griots-r27-2-Tx-@ND-12.902-15.909.wav,AN B'A KO E YE KAMALE YE O KA B'A KƆNƆ
wav/griots-r27-2-Tx-@ND-121.224-124.812.wav,DƆNKI O CƐ NI O YE DƆƆNI DE O DE BƐ FƆ AN MAN KO CƐ
wav/griots-r27-2-Tx-@ND-125.75-128.213.wav,KƆ YE MUN YE KƆ YE CƐN DE YE
wav/griots-r27-2-Tx-@ND-132.02-133.789.wav,RƆ YE TALI YE CƐ KƆ RƆ
wav/griots-r27-2-Tx-@ND-135.102-137.98.wav,KO NE DƆƆNIKƐLA YE MƐ N BƐ KA DON CƐN KƆNƆ
wav/griots-r27-2-Tx-@ND-138.65-140.61.wav,KO O YE NE KƐ MƆGƆ BA YE
wav/griots-r27-2-Tx-@ND-140.76-142.81.wav,O DE KAMAN BA BƐ FƆ NE TA MAN
wav/griots-r27-2-Tx-@ND-143.05-150.43.wav,MƐ KA MA LE BA O KƆRƆ YE KO JAMANA MUNUMUNUNI O MIN DONNA E LA KO A BARIKA BONYANA
wav/griots-r27-2-Tx-@ND-151.061-153.477.wav,DƆNKI N'A BARIKA BONYANA E BƆRA E TƐ DON
wav/griots-r27-2-Tx-@ND-154.04-156.13.wav,I TƐ SO YƆRƆ DƆN TUN O Y'E TUNUNNEN YE
wav/griots-r27-2-Tx-@ND-157.159-158.816.wav,I YE KAMALEBA KƆRƆ YE
wav/griots-r27-2-Tx-@ND-158.98-164.96.wav,DƆNKI KUMAN BƐ FƆ F'I KA DON KUMANDEN KƆNƆ K'A WALAWALA K'A KƆRƆ FƆ MƆGƆW YE
wav/griots-r27-2-Tx-@ND-165.103-166.806.wav,PURUK'U KA DƆN A KƆRƆ YE MUN YE
wav/griots-r27-2-Tx-@ND-167.574-170.511.wav,DƆNKI ƐƐ KOMOKAAMA
wav/griots-r27-2-Tx-@ND-171.026-174.13.wav,DƆNKI JAMANA Y'I TA YE DIƝƐ Y'I TA O DE YE KƆMƆ YE
wav/griots-r27-2-Tx-@ND-174.263-176.59.wav,KAAMA YE K'I YE JAMANAW BƐ LAMINI
wav/griots-r27-2-Tx-@ND-177.622-180.81.wav,O DE KAMAN O KO A MAN KO DALAKOKAAMA ANI DALAJIBANI KƆNƐ
wav/griots-r27-2-Tx-@ND-181.836-182.432.wav,I Y'A FAAMU
wav/griots-r27-2-Tx-@ND-182.787-184.273.wav,ALE DE KO MƆKƆ DE DON A NI KƆKƆJI CƐ
wav/griots-r27-2-Tx-@ND-184.661-187.69.wav,A YE KƆKƆJI BƐƐ MINƐ A BƐƐ KUN YE AN KA MARA YE
wav/griots-r27-2-Tx-@ND-188.141-190.93.wav,A YE O KELEN FƆ KƆDIVƆRI MƆGƆ TƐ DON A NI KƆKƆJI CƐ
wav/griots-r27-2-Tx-@ND-191.598-192.529.wav,I Y'A FAAMU
wav/griots-r27-2-Tx-@ND-192.87-195.06.wav,SENEGALI A BƐƐ TUN Y'AN KA JAMANA KELEN DE YE
wav/griots-r27-2-Tx-@ND-195.729-197.241.wav,MƐ A KO K'A TƐ CƐNCƐN FƐ
wav/griots-r27-2-Tx-@ND-198.469-199.354.wav,N'O YE SAHARA YE
wav/griots-r27-2-Tx-@ND-199.714-200.724.wav,A TƐ CƐNCƐN FƐ
wav/griots-r27-2-Tx-@ND-20.988-22.537.wav,U YE U YE JAMANA DE YE
wav/griots-r27-2-Tx-@ND-201.184-204.377.wav,MORITANI YƆRƆ MINNU NI OLU CIKƐ BƐ SE KA KƐ A KƆNƆ
wav/griots-r27-2-Tx-@ND-204.512-205.408.wav,A YE OLU MINƐ
wav/griots-r27-2-Tx-@ND-206.259-207.663.wav,O TIRASI O NƆN BƐ YEN
wav/griots-r27-2-Tx-@ND-211.224-215.023.wav,MƐ KODIVƆRI YƆRƆ MINNU NI SƐNƐ BƐ SE KA KƐ YE N'O YE BƆKE YANFAN NINNU YE
wav/griots-r27-2-Tx-@ND-215.041-215.872.wav,A Y'O BƐƐ MINƐ
wav/griots-r27-2-Tx-@ND-216.779-217.751.wav,BURUKINA BƐƐ Y'A TA YE
wav/griots-r27-2-Tx-@ND-219.443-223.071.wav,DƆNKI O DE KƐRA MASAKƐ FƆLƆ YEMIN YE JAMANA IN SIGI
wav/griots-r27-2-Tx-@ND-22.68-24.309.wav,MA YE MUNUMUNUNI YE
wav/griots-r27-2-Tx-@ND-223.902-226.439.wav,FƆRA A MAN SAKANA DAMIYAN KƆNƐ
wav/griots-r27-2-Tx-@ND-226.568-227.855.wav,YARƆ N YE KƆNƐ KƆRƆ F'I YE
wav/griots-r27-2-Tx-@ND-228.329-229.688.wav,KA SAKANA DAMIYAN KƆRƆ F'I YE
wav/griots-r27-2-Tx-@ND-230.177-232.039.wav,DƆNKI ALE DE KƐRA MASAKƐ FƆLƆ YE
wav/griots-r27-2-Tx-@ND-239.77-244.11.wav,PESIKE BOLO DE SINNA A KA MƆGƆ KO NUNNU YE DA MANIYAN KA MƆGƆW YE
wav/griots-r27-2-Tx-@ND-24.46-26.57.wav,LE YE KO JAMANA MUNUMUNUNI DONNA E LA
wav/griots-r27-2-Tx-@ND-245.093-246.184.wav,DA MANIYANKAW
wav/griots-r27-2-Tx-@ND-246.548-247.595.wav,DA MANIYANKAW
wav/griots-r27-2-Tx-@ND-248.023-248.812.wav,MANIYANKAW
wav/griots-r27-2-Tx-@ND-249.022-251.47.wav,KANA DA BƆ A LA K'A KƐ MANIYANKAW YE
wav/griots-r27-2-Tx-@ND-251.595-254.281.wav,MANIYANKAW MANIYANKAWMANIYANKAW
wav/griots-r27-2-Tx-@ND-254.336-255.781.wav,O FƆLI NANA CAYA
wav/griots-r27-2-Tx-@ND-255.978-257.328.wav,A YƐLƐMANA KA KƐ MIAYANKA YE
wav/griots-r27-2-Tx-@ND-26.57-27.188.wav,O DE YE KA MA LE YE
wav/griots-r27-2-Tx-@ND-262.491-264.159.wav,MA NI YAN A KƆRƆ YE DI
wav/griots-r27-2-Tx-@ND-265.118-267.115.wav,N'A KO KO A BƐ KO O KO KƐ BI
wav/griots-r27-2-Tx-@ND-268.127-269.803.wav,KO FOYI T'O BALI N'ALA YƐRƐ TƐ
wav/griots-r27-2-Tx-@ND-271.045-274.246.wav,NIYAN KƆRƆ YE DI KO TEN BI
wav/griots-r27-2-Tx-@ND-274.719-275.534.wav,MANIYAN KƆRƆ DE YE NI YE
wav/griots-r27-2-Tx-@ND-275.981-278.247.wav,DƆNKI MASAKƐ MIN N'A YE DECISION MIN TA MƆGƆ TƐ SE KA BALI
wav/griots-r27-2-Tx-@ND-278.75-280.669.wav,DƆNKI O KO MAN KO SANKARA
wav/griots-r27-2-Tx-@ND-28.757-31.503.wav,CƐ N'I KUMANNA KA KUMANDEN FƆ N'I M'A KƆRƆ WALAWALA AT Ɛ FAAMU
wav/griots-r27-2-Tx-@ND-283.608-284.397.wav,FOYI TƐ SE K'A BALI
wav/griots-r27-2-Tx-@ND-285.27-289.101.wav,DƆNKI ALE DE YE MALI EE JAMANA NIN ANPERƐ FƆLƆ YE
wav/griots-r27-2-Tx-@ND-289.879-294.096.wav,DƆNKI A FƆRA ANW DE MAN SISA KO ANW YE DA MANIAYANKAW YE
wav/griots-r27-2-Tx-@ND-294.446-296.841.wav,ANW YE DA MANIYANKAW YE DA MANIYANKAW
wav/griots-r27-2-Tx-@ND-297.264-299.42.wav,BƆN A YE MARA KƐ NIN COGO IN NA
wav/griots-r27-2-Tx-@ND-300.084-302.73.wav,N Y'A FƆ YE COGO MIN NA KULIBALIW BƆR'A LA
wav/griots-r27-2-Tx-@ND-303.049-306.072.wav,JAARA BƆR'A LA
wav/griots-r27-2-Tx-@ND-307.214-308.286.wav,KONATEW BƆR'A LA
wav/griots-r27-2-Tx-@ND-309.159-309.993.wav,KEYITA BƆRA KONATE LA
wav/griots-r27-2-Tx-@ND-315.278-316.824.wav,O JAMU KA CA DƐƐ
wav/griots-r27-2-Tx-@ND-317.745-325.593.wav,MALE TOGOLA KANUTE ƐƐ ULALE ƐƐ BƆRE
wav/griots-r27-2-Tx-@ND-32.189-34.03.wav,E YE KAMALE YE NE YE CƆKƆRƆBA YE
wav/griots-r27-2-Tx-@ND-325.69-332.98.wav,ƐƐ EEE FINKƐ BƆRE ANI A KA CA
wav/griots-r27-2-Tx-@ND-333.369-334.503.wav,YA FAAMU
wav/griots-r27-2-Tx-@ND-334.537-340.69.wav,EEE SINKALE SINKALE A JAMU KA N TE SE K'A BƐƐ FƆ YAN
wav/griots-r27-2-Tx-@ND-341.021-341.632.wav,YAFAAMU
wav/griots-r27-2-Tx-@ND-341.921-344.34.wav,O JAMU DE BƆRA JAARA LA
wav/griots-r27-2-Tx-@ND-344.776-346.803.wav,KOMI N Y' A F'I YE BONDA KƐMƐ NI KƆ DE DO
wav/griots-r27-2-Tx-@ND-35.321-37.378.wav,YARƆ FILACƐ B'AN NI ƝƆGƆ CƐ
wav/griots-r27-2-Tx-@ND-355.993-359.849.wav,N BƐ NA N B'A DON A SINAKUYA COGO LA KA FƆ A NANA COGO MIN NA
wav/griots-r27-2-Tx-@ND-360.672-362.209.wav,SINAKUYA B'AN NI SƐNƐFƆW CƐ
wav/griots-r27-2-Tx-@ND-362.694-364.403.wav,O SINAKUYA NACOGO N B'O FƆ
wav/griots-r27-2-Tx-@ND-364.745-366.399.wav,SINAKUYA B'AN NI GANAW CƐ
wav/griots-r27-2-Tx-@ND-366.991-368.851.wav,O SINAKUYA NACOGO N B'O FANA FƆ
wav/griots-r27-2-Tx-@ND-369.913-370.86.wav,I Y'A FAAMU
wav/griots-r27-2-Tx-@ND-370.954-372.11.wav,A KILA KA SINAKUYA KƆRƆ F'I YE
wav/griots-r27-2-Tx-@ND-373.644-374.767.wav,I Y' A FAAMU
wav/griots-r27-2-Tx-@ND-379.996-383.352.wav,N KO SANKARA DAMIYAN KƆNƐ DE DO
wav/griots-r27-2-Tx-@ND-38.4-40.794.wav,DƆNKI MUNNA A FƆRA E MA KO KAMALE
wav/griots-r27-2-Tx-@ND-383.955-386.77.wav,MƐ JAARAW MA BƆ SANKARA DAMIYAN NA DIRƐKITEMA DƐƐ
wav/griots-r27-2-Tx-@ND-387.001-391.22.wav,SANKARA DAMIYAN KƆ N'O YE KƆNƐ FƐRƐW BASAKEW
wav/griots-r27-2-Tx-@ND-391.617-393.199.wav,O TUMAN MASAKƐW FƆNFƆNNA ƝƆGƆ KƆ
wav/griots-r27-2-Tx-@ND-393.802-396.939.wav,FO KA TAA SE KƆNƐLAKAW KA FANGA BANNI MAN
wav/griots-r27-2-Tx-@ND-398.055-402.89.wav,MƆGƆ FƆLƆ MIN YE FANGA TA KƆNƐLAKAW KƆ FƐ DUBA O DE YE KALAJAN KULUBALI YE
wav/griots-r27-2-Tx-@ND-404.385-406.953.wav,O Y'A DENKƐ F O YE KƆNƐLAKAW DEN YE
wav/griots-r27-2-Tx-@ND-407.393-410.162.wav,I Y'A FAAMU O DE YE FANGA TA DO KƆNƆ
wav/griots-r27-2-Tx-@ND-410.891-412.61.wav,N'O YE KALAJAN KULUBALI YE
wav/griots-r27-2-Tx-@ND-412.861-419.01.wav,MƐ JAARALAKAW BƆRA EE JARA EE KƆNƐKƐ MIN NA O KONƐKƐ FANA YE MASAKƐYA KƐ
wav/griots-r27-2-Tx-@ND-419.625-421.799.wav,A FANA A FANA KƐRA MASAKƐ DAWULAMANBA YE
wav/griots-r27-2-Tx-@ND-423.99-425.576.wav,JAARA BƆRA ALE DE LA
wav/griots-r27-2-Tx-@ND-425.827-427.252.wav,JARARA NANA COGO DI
wav/griots-r27-2-Tx-@ND-428.418-433.5.wav,EE E B'A DƆN AN FƐ YAN MASAKƐ NINNU O TUN TƐ DAN MUSO KELEN MAN
wav/griots-r27-2-Tx-@ND-43.906-45.674.wav,O O O O SE BƐ E YE BI
wav/griots-r27-2-Tx-@ND-433.945-434.938.wav,O BƐ MUSO CAAMAN DE FURU
